"","kingdom","phylum","class","order","family","genus"
"ef6936d75d2db2a7b74463fa1573cce4","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"498a069faa7dea57b34b95e87e01a349","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"565b79b75d0fdff146b1a463289fb6bb","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1c15728b4d7cf50d74cbabf6def8ef68","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"ddfd0e830e18bd699e03cd1da1086a70","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Asinibacterium"
"de69181e9b3380e4661ac6b5ede60564","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"362fc8ed078e73848faf7ceeca4d99b6","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"58b0ec7991ba2dd25869fa4219de1bde","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria"
"d6b5c519c2dbd45ca1bb30302a52b6a3","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"781d52ad0ac4eeaed9f8f1bcf1f73071","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"7801262ccb5b53f6db407a450c62cc2b","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"a659ebb243e0f8d5c6660455260ea7c8","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"9a8d6d725e04159af983790512944c72","Eukaryota","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia"
"cb5871e9389785e44e499727a402b787","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria"
"2cca8e13fcd71075026f629c267678ad","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"f657b2a7ba9e4966b1e8121a8bd00cd3","Eukaryota","Vertebrata","Mammalia","Mammalia","Mammalia","Mammalia"
"e14117a74b86c65035d1ac8e5cb3eb1a","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"526ed62c51e58a760375513aa4129a8d","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"5068c2c50800ccde57b606df60c5e24c","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7x"
"a2f57c5d933a25887c14f2bb1be3313f","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium"
"30576574342aabfb32adbe73bc9da40c","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"6260109379d50c4585129f1dfee79ef9","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoanaerobaculum"
"921b3014f4d5bd92761cce0af54a54a0","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"643de5b0734564a22d3dbed3cd8e0213","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"5acbe8456ef9d56a0a3b78e6c3e442fd","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"b67ab9e7c227787e96cacd862dd638fc","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"7ba12f039dd31c4e8e15262f827b3c64","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"54fc0293d7d98e923f70a5128dbcbfc3","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"a499813d082af0be235aa26099df0bb4","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"1c82737308f485da43a653bc85cadf51","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"a8d101e2299357c8af353f4c45162e91","Eukaryota","Vertebrata","Mammalia","Mammalia","Mammalia","Mammalia"
"092928ba4121d85f14923053d0fd26c6","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"52c5bb3aec6baae7e9a1ab3558f38295","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"04398355f1e1e2e47f9477be09131286","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"7b9ee15d731cb619fa10ded5bb7fb9c2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea"
"74f84e11c0ffd3126590ee64d423e906","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"d508d0ad59df833caf6cc0ffd4d26b1e","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"adec8c18208ea56cec5330ee8ec39392","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales","Finegoldia"
"b5baa14d1e3c6d42ce345260e5541ac1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"1ae470b8e739d727d7b7c0a76df2675c","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"a79d2c7f7c2169e177c78aa17c80c8e7","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus"
"9713c76e69863ef9d11523299d6859df","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella"
"44cd475b826f28e0562736a6eb0d3e50","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"4b0bcc8f0feef010be2e88439bd9e424","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"6432a04c9c4bdb3c6fa6098acfd81450","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"e62387e9909ee37a6ddad02889cb62eb","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"81765c8a95f4fb222f8405b305830cc5","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"7249e7b19016afdb658033618889c973","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Unassigned"
"b41446b2a0669218169a314708fef61c","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
"c52987943860a322200c99cbeb86ac22","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"b961e94bd34a6277bfbc5d766464f728","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"76d9df7bed03c99026e045d8e8c6484a","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ab8c56102ff05fd397f43bb8e046d6f7","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"b1c66ecf182de4823024419adc639851","Bacteria","Firmicutes","Bacilli","Lactobacillales","Unassigned","Unassigned"
"90cd57b5afad42a3be4b073a4b43655b","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"18cd3542bc700aa697a524bc568f7f8b","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Asinibacterium"
"5a56119f588671147577eb8c11ae7927","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"babd769f66fd8dda48582edfeca4a9a2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"1fa77a26ba3ccb09036c24cb2fa4c3c1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"e4198c83a40d604340ca5535c1ebc591","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"49dea1e4b2f1b535229779982e9fa0f9","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus"
"bde3f7a7e4be12ec578feccbec826281","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"5d73693999edc2a22e197d5616f72992","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella"
"564d1850e4f4e7741e9b0f58c33580d5","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"0cf7d7ff2ca8145238f58a9fca243170","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"100ec1322cbbb883bd7401ccc1f3ef5a","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"2426ee6f2e2b481b5a606edff2ea7451","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"fe816729722076016fda1814a8a03fe6","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"53fadadeae394b88c19b013ee9d99e1d","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"0eca1780a826cf716ae1e29720a9021c","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"c633b6c5be258ad67f3ff9cff9ad03ef","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"b963bc0fc23844942e8ecfd79b3594fa","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"3657b92c5f356c032f583b98a17979d6","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"93a240e5182501ddc9a9c9bc402a9b84","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"d8ed362c6a63f480d088d539a95bc2c4","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"2aecd8531abc5fc2c506944ce35b3e17","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Tepidimonas"
"98cceac9ce2216ce4f86c54af268263d","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"c26a822451ac27a07e3354984ff2f72c","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales","Finegoldia"
"77b237a701cb3f91379db3724f895212","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium"
"e2236ef47b0b988deaacea093a6829ae","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Asinibacterium"
"9d5528410651d5f140071759b93c2fda","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum"
"42123071b69e819afde1988229a8b333","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"9a6b9ff1ceefc48ac1525911e379c511","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Asinibacterium"
"3b29603f3dd7e07c547c96a5cf9ef53c","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"455e66801ac778f94dd6a75c99ac2801","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus"
"2eca8fa3ba46f67ae4a8156c4d6933d6","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"17f583b5248b6fd42296f1c2ff1b37f1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"97d44591d40195c216b6f976ad0ac910","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"8081c0884bd5477eebd3b1a8d904c482","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus"
"5b5c24265921536c6f6ff8aa56254532","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"af8a2c92141a65aee5c55d99cd68b6fe","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"e28335adebfd0df6419b2eed5cc45577","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ff364abb7988815bd1509a2e4e458e4a","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"488647db37825de46071999ad10bbfef","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium"
"3b3a8c6eece686e9c56099f3a69da8f6","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"d7074e2589b8dede3d100ee4dcef1c57","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Unassigned"
"96934c72b9edbc85e3a92232c1c6e803","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"5a35954313ea22262b96f15498001c9c","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"6488945022693b71e12753ed5ae5678a","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Asinibacterium"
"69d9c2e04321aa65abbee95874a21123","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella"
"481e9d7fab70e409e240c51c3832137f","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"6d5d53ed9affd65735950a6d4f632e37","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"106526298d8408ef93c2acde180442c3","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"3a68522e19d55f4ecc195bb1dcff4ff7","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"a30e2f18b76de5da20c485ef346ced78","Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella"
"5af6a058405679ec5e040fcb12eb6ce8","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"5b8adc15b9f480b0175b1f05e6e8e103","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"696fea3dbee59a11001f13c53eaa707e","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"bf1cd618888bc5e87a653df9d6eb2148","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"91ae64737519672b691272a3788e7e52","Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella"
"763368fe6822b2c0fe2d83662999d63c","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"0c4b5b9e34cce37949d546b3c8e0c3b9","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"7efcabbb37a43357ef491e84793446b3","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"981122c7fe2d8160b9f43b36c97c5945","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"a7d5e075fa5d5e2e1b11396ebfe3a258","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"4866585213a80fcb1e1890f77c9aa8b9","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"4baa2b89b77c85a4b48be3a4eab6a315","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"7f89c5d6ef2d582554b4090797ac2fd7","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"6903ba9fbc5c68f4df4302de44682980","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"27ec968590b0efcef6d4923809ec7d85","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"485da1f847d83554ae1ac4a2507ae590","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"652d1858f6d5dfc0cce0aba4a85c5650","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"01e6b74c9e88ae8edc8b8b7c41bad3f1","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"85933efcac1491971c4be7efe236e2e5","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudochrobactrum"
"b0949914148d7719cc9d3b82408c4ab3","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"68a82b07ca706248f09e25fe29304c02","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"05ac971cd76d29f71cb8cdbca8915e9d","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"c0d957d99f4ab79f9e657454d8dab974","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia"
"fcfdf6881c3b37ecb3c06a657ecb1c1a","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"4e1cde1cc6cd63ceb198499a882fba5c","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella"
"472b020d20994a5aafc8e60792723b67","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales","Peptoniphilus"
"1418bc7fc3af2ddfe321ac869cc800df","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"6e30608ddef9cb28adba013ced70063d","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"c0d5d4a9a5ccc4e87f86df2bfbe18677","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"b0271a7a1d2c4312e804066558a354fc","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"50cfd7ecfcb226a9dcfafc910eedec2d","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"c2525d81cda0a99d4625d0b04f978b10","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"80bb5ec42e384d7aab781b70dd62549d","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"b8de61d1200988a49409cd159575d4c6","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"dc934b7f0e1583dadae6dadf26ecefad","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"ea6dc7d3ba033d6ca2102dca8aa2c642","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"648739a0f0e459cae6fe610f6f2e90cf","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"c5a31f0a666724f6a77eb6bf43bcff16","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"6f3fd811381cc33571fcae5484a1498c","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoanaerobaculum"
"c3a1b26d77280f53489f06422b5f7de9","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unassigned"
"06ea149c9d8f1ee9e396d43cd8ebf299","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"faeb94272e394c06cf1fdc1ac924bc88","Eukaryota","Vertebrata","Mammalia","Mammalia","Mammalia","Mammalia"
"ad3e3257f2f1fcfcfb26d6b7cdd0cef4","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"786622367adafc6308f4db34b878029e","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Mogibacterium"
"4f2e30ff42e6cd10d576e21bc85c15bb","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"71b7822bb381f3b16330e91a56e119dc","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella"
"55aa20ffaac3b786f88fcdad4e5d7b23","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
